expeID,plate_id,time_hhmmss,time,temperature,well,row,column,signal,value,media_key,bacteria_key,has_media,has_bacteria,is_blank,is_empty
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B6,B,6,OD630,0.322,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B7,B,7,OD630,0.325,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B8,B,8,OD630,0.332,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B9,B,9,OD630,0.322,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B10,B,10,OD630,0.351,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B11,B,11,OD630,0.149,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,B12,B,12,OD630,0.229,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C1,C,1,OD630,0.35,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C2,C,2,OD630,0.349,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C3,C,3,OD630,0.288,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C4,C,4,OD630,0.38,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C5,C,5,OD630,0.31,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C6,C,6,OD630,0.373,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C7,C,7,OD630,0.388,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C8,C,8,OD630,0.388,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C9,C,9,OD630,0.399,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C10,C,10,OD630,0.173,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C11,C,11,OD630,0.16,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,C12,C,12,OD630,0.179,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D1,D,1,OD630,0.777,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D2,D,2,OD630,0.84,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D3,D,3,OD630,0.856,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D4,D,4,OD630,0.849,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D5,D,5,OD630,0.817,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D6,D,6,OD630,0.838,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D7,D,7,OD630,0.831,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D8,D,8,OD630,0.833,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D9,D,9,OD630,0.792,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D10,D,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D11,D,11,OD630,0.081,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,D12,D,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E1,E,1,OD630,0.343,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E2,E,2,OD630,0.354,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E3,E,3,OD630,0.353,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E4,E,4,OD630,0.353,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E5,E,5,OD630,0.353,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E6,E,6,OD630,0.356,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E7,E,7,OD630,0.361,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E8,E,8,OD630,0.352,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E9,E,9,OD630,0.352,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E10,E,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E11,E,11,OD630,0.084,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,E12,E,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F1,F,1,OD630,0.355,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F2,F,2,OD630,0.18,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F3,F,3,OD630,0.281,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F4,F,4,OD630,0.28,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F5,F,5,OD630,0.314,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F6,F,6,OD630,0.264,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F7,F,7,OD630,0.241,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F8,F,8,OD630,0.254,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F9,F,9,OD630,0.232,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F10,F,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F11,F,11,OD630,0.081,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,F12,F,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G1,G,1,OD630,0.356,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G2,G,2,OD630,0.372,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G3,G,3,OD630,0.371,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G4,G,4,OD630,0.374,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G5,G,5,OD630,0.378,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G6,G,6,OD630,0.373,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G7,G,7,OD630,0.374,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G8,G,8,OD630,0.377,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G9,G,9,OD630,0.365,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G10,G,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G11,G,11,OD630,0.079,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,G12,G,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H1,H,1,OD630,0.097,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H2,H,2,OD630,0.095,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H3,H,3,OD630,0.106,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H4,H,4,OD630,0.099,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H5,H,5,OD630,0.095,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H6,H,6,OD630,0.093,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H7,H,7,OD630,0.11,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H8,H,8,OD630,0.093,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H9,H,9,OD630,0.092,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H10,H,10,OD630,0.08,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H11,H,11,OD630,0.079,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:20:00,9.333333333333334,29.9,H12,H,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A1,A,1,OD630,0.334,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A2,A,2,OD630,0.341,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A3,A,3,OD630,0.337,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A4,A,4,OD630,0.344,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A5,A,5,OD630,0.374,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A6,A,6,OD630,0.343,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A7,A,7,OD630,0.318,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A8,A,8,OD630,0.322,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A9,A,9,OD630,0.33,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A10,A,10,OD630,0.256,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A11,A,11,OD630,0.243,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,A12,A,12,OD630,0.347,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B1,B,1,OD630,0.318,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B2,B,2,OD630,0.328,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B3,B,3,OD630,0.322,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B4,B,4,OD630,0.323,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B5,B,5,OD630,0.33,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B6,B,6,OD630,0.323,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B7,B,7,OD630,0.323,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B8,B,8,OD630,0.331,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B9,B,9,OD630,0.318,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B10,B,10,OD630,0.273,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B11,B,11,OD630,0.156,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,B12,B,12,OD630,0.227,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C1,C,1,OD630,0.353,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C2,C,2,OD630,0.352,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C3,C,3,OD630,0.295,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C4,C,4,OD630,0.384,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C5,C,5,OD630,0.316,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C6,C,6,OD630,0.375,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C7,C,7,OD630,0.39,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C8,C,8,OD630,0.391,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C9,C,9,OD630,0.397,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C10,C,10,OD630,0.154,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C11,C,11,OD630,0.123,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,C12,C,12,OD630,0.166,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D1,D,1,OD630,0.785,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D2,D,2,OD630,0.851,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D3,D,3,OD630,0.841,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D4,D,4,OD630,0.813,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D5,D,5,OD630,0.831,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D6,D,6,OD630,0.86,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D7,D,7,OD630,0.858,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D8,D,8,OD630,0.845,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D9,D,9,OD630,0.809,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D10,D,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D11,D,11,OD630,0.08,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,D12,D,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E1,E,1,OD630,0.347,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E2,E,2,OD630,0.358,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E3,E,3,OD630,0.358,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E4,E,4,OD630,0.358,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E5,E,5,OD630,0.356,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E6,E,6,OD630,0.36,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E7,E,7,OD630,0.364,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E8,E,8,OD630,0.355,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E9,E,9,OD630,0.356,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E10,E,10,OD630,0.078,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E11,E,11,OD630,0.085,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,E12,E,12,OD630,0.08,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F1,F,1,OD630,0.367,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F2,F,2,OD630,0.168,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F3,F,3,OD630,0.243,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F4,F,4,OD630,0.311,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F5,F,5,OD630,0.304,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F6,F,6,OD630,0.307,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F7,F,7,OD630,0.238,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F8,F,8,OD630,0.25,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F9,F,9,OD630,0.239,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F10,F,10,OD630,0.079,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F11,F,11,OD630,0.081,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,F12,F,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G1,G,1,OD630,0.361,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G2,G,2,OD630,0.379,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G3,G,3,OD630,0.376,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G4,G,4,OD630,0.386,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G5,G,5,OD630,0.385,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G6,G,6,OD630,0.379,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G7,G,7,OD630,0.376,M1,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G8,G,8,OD630,0.384,M1,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G9,G,9,OD630,0.381,M1,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G10,G,10,OD630,0.079,M1,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G11,G,11,OD630,0.079,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,G12,G,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H1,H,1,OD630,0.097,M0,0,True,False,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H2,H,2,OD630,0.095,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H3,H,3,OD630,0.107,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H4,H,4,OD630,0.099,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H5,H,5,OD630,0.095,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H6,H,6,OD630,0.093,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H7,H,7,OD630,0.11,M2,B1,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H8,H,8,OD630,0.093,M2,B2,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H9,H,9,OD630,0.092,M2,B3,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H10,H,10,OD630,0.08,M2,B4,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H11,H,11,OD630,0.079,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,9:40:00,9.666666666666666,30.0,H12,H,12,OD630,0.079,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A1,A,1,OD630,0.342,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A2,A,2,OD630,0.35,M1,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A3,A,3,OD630,0.343,M1,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A4,A,4,OD630,0.354,M1,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A5,A,5,OD630,0.386,M1,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A6,A,6,OD630,0.352,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A7,A,7,OD630,0.324,M1,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A8,A,8,OD630,0.33,M1,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A9,A,9,OD630,0.339,M1,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A10,A,10,OD630,0.246,M1,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A11,A,11,OD630,0.247,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,A12,A,12,OD630,0.346,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B1,B,1,OD630,0.318,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B2,B,2,OD630,0.328,M2,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B3,B,3,OD630,0.322,M2,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B4,B,4,OD630,0.324,M2,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B5,B,5,OD630,0.33,M2,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B6,B,6,OD630,0.323,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B7,B,7,OD630,0.324,M2,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B8,B,8,OD630,0.331,M2,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B9,B,9,OD630,0.319,M2,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B10,B,10,OD630,0.207,M2,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B11,B,11,OD630,0.154,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,B12,B,12,OD630,0.227,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C1,C,1,OD630,0.358,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C2,C,2,OD630,0.354,M1,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C3,C,3,OD630,0.3,M1,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C4,C,4,OD630,0.385,M1,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C5,C,5,OD630,0.323,M1,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C6,C,6,OD630,0.379,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C7,C,7,OD630,0.394,M1,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C8,C,8,OD630,0.394,M1,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C9,C,9,OD630,0.4,M1,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C10,C,10,OD630,0.18,M1,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C11,C,11,OD630,0.123,M1,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,C12,C,12,OD630,0.159,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D1,D,1,OD630,0.805,M0,0,True,False,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D2,D,2,OD630,0.812,M2,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D3,D,3,OD630,0.842,M2,B2,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D4,D,4,OD630,0.813,M2,B3,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D5,D,5,OD630,0.817,M2,B4,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D6,D,6,OD630,0.82,M2,MIX,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D7,D,7,OD630,0.852,M2,B1,True,True,False,False
Bactomata_Example,Plate1,10:00:00,10.0,30.0,D8,D,8,OD630,0.842,M2,B2,True,True,False,False
